Gene,MeanAbsSHAP
MFSD2A,0.0
DTYMK,0.0
TAP1,0.0
MLKL,0.0
CACNG4,0.0
RHOH,0.0
PXK,0.0
PCMTD1,0.0
KCTD6,0.0
ACOX2,0.0
FAM107A,0.0
IRF2,0.0
CX3CR1,0.0
INSM2,0.0
GNG4,0.0
UBTD2,0.0
FSCN1,0.0
NT5DC2,0.0
SMIM4,0.0
KIF5C,0.0
MGAT2,0.0
BMI1,0.0
ACTB,0.0
CTTN,0.0
DNAH5,0.0
ZFYVE16,0.0
RIPOR1,0.0
RAI14,0.0
PHLPP2,0.0
SPDL1,0.0
HOXC8,0.0
WNT11,0.0
PI4K2B,0.0
DDHD2,0.0
TLL1,0.0
TRIO,0.0
TTC39A,0.0
CLEC16A,0.0
EPS15,0.0
WDR47,0.0
SLC18A1,0.0
WDFY1,0.0
SLC25A24,0.0
PILRA,0.0
MFAP3,0.0
MRI1,0.0
POLR3D,0.0
FEN1,0.0
CAVIN2,0.0
IGSF9,0.0
GBX2,0.0
DEPDC1B,0.0
DAPK2,0.0
CPNE3,0.0
CXXC4,0.0
TCTN2,0.0
PPIP5K1,0.0
TSPAN5,0.0
ABHD15,0.0
ZBTB5,0.0
ADAL,0.0
LCMT2,0.0
KCTD19,0.0
SLC16A4,0.0
AHCYL1,0.0
PKIG,0.0
NPNT,0.0
FAM178B,0.0
GSTM4,0.0
TET2,0.0
ADAM9,0.0
GDNF,0.0
AXIN2,0.0
NDUFS5,0.0
ZNF30,0.0
UGT3A2,0.0
LRATD2,0.0
LDLRAD4,0.0
STAU2,0.0
SLC66A1,0.0
SERINC2,0.0
CHRM1,0.0
GFRA2,0.0
CAD,0.0
SLC20A2,0.0
STAT3,0.0
E2F6,0.0
COMMD8,0.0
COL4A3,0.0
KLK7,0.0
IRS1,0.0
VCX3A,0.0
UPF3A,0.0
ROR2,0.0
CD59,0.0
TMEM129,0.0
PPIC,0.0
STXBP6,0.0
LGALS9,0.0
CPLX1,0.0
PXDC1,0.0
SIGLEC7,0.0
VAMP5,0.0
LRRC28,0.0
MAT2A,0.0
PLA2G4F,0.0
ENHO,0.0
ZNF608,0.0
SLC35G2,0.0
INPP5D,0.0
SNTB2,0.0
IL12A,0.0
NSG1,0.0
FSTL5,0.0
ATOH8,0.0
ANKRD49,0.0
C2orf68,0.0
TMEM150A,0.0
CD82,0.0
SH3TC2,0.0
CXCL11,0.0
ADRB2,0.0
B3GALNT1,0.0
GPRIN1,0.0
NR0B1,0.0
PGM2,0.0
RAB3B,0.0
RGS14,0.0
LMAN2,0.0
GCSAML,0.0
THBS3,0.0
SLC50A1,0.0
EFNA1,0.0
CXCL10,0.0
ARMC4,0.0
ZNF354A,0.0
ATF5,0.0
ZBTB43,0.0
CPT1C,0.0
PCSK9,0.0
CCDC126,0.0
NPIPB12,0.0
AR,0.0
DHRSX,0.0
VXN,0.0
ASMTL,0.0
SLC25A6,0.0
CHST14,0.0
PARM1,0.0
FAM110B,0.0
MUC15,0.0
CT55,0.0
ZEB2,0.0
GJB1,0.0
BCORL1,0.0
VPREB1,0.0
CLIC3,0.0
BNC1,0.0
SPRR1B,0.0
SPRR1A,0.0
TM2D2,0.0
PLEKHA2,0.0
CLIC4,0.0
SLC38A11,0.0
GPR183,0.0
CCDC8,0.0
RNASE6,0.0
ATRX,0.0
CXCL8,0.0
SCN9A,0.0
RASSF6,0.0
COL22A1,0.0
CD52,0.0
MMGT1,0.0
STK32A,0.0
IL1RAPL1,0.0
MECOM,0.0
RNASE2,0.0
RNASE3,0.0
PTK2,0.0
SCAMP1,0.0
HACE1,0.0
PCDH7,0.0
ROBO1,0.0
ONECUT1,0.0
AVEN,0.0
P2RY1,0.0
SLCO1A2,0.0
TRIM56,0.0
WNT10B,0.0
LDB2,0.0
RAC3,0.0
NRG4,0.0
LIMS1,0.0
NKAIN1,0.0
TAPT1,0.0
BTD,0.0
CSGALNACT2,0.0
LRRC45,0.0
COL16A1,0.0
CENPX,0.0
AGPAT2,0.0
GP9,0.0
FASN,0.0
MT1E,0.0
ZNF32,0.0
DFFB,0.0
ANTXR1,0.0
CKAP2L,0.0
NCOA1,0.0
HIC2,0.0
LUZP1,0.0
HEXD,0.0
EFR3B,0.0
SERPINA9,0.0
SIMC1,0.0
TMEM192,0.0
NSG2,0.0
ZNF778,0.0
NIPA1,0.0
UBE2E1,0.0
SIK2,0.0
NLGN2,0.0
CHD3,0.0
TMEM154,0.0
MYRIP,0.0
ALCAM,0.0
UBE2E3,0.0
TRAPPC1,0.0
KCNAB3,0.0
KLF13,0.0
ZFPM2,0.0
ZNF747,0.0
TAS1R3,0.0
KIF3C,0.0
PUSL1,0.0
ZNF35,0.0
IFFO2,0.0
MAPRE3,0.0
ITGAM,0.0
NLK,0.0
TM4SF4,0.0
TM4SF1,0.0
OTUD3,0.0
GUSB,0.0
PIGS,0.0
SMAD1,0.0
EMX2,0.0
CST1,0.0
ADAMTS2,0.0
SEMA3E,0.0
LRRN2,0.0
SLC30A1,0.0
DCLK2,0.0
CDK1,0.0
UBB,0.0
NFRKB,0.0
FABP4,0.0
B3GNT2,0.0
FOS,0.0
TMED10,0.0
SETMAR,0.0
PGS1,0.0
GLB1,0.0
MMP2,0.0
CRTAP,0.0
HSPB2,0.0
SLN,0.0
CMTM8,0.0
STX8,0.0
RNF150,0.0
MT3,0.0
HOXD4,0.0
CHRNB1,0.0
GYPA,0.0
SLC16A5,0.0
LPCAT2,0.0
NOX4,0.0
SERPINB9,0.0
SMAGP,0.0
IRX1,0.0
MTMR2,0.0
IRX2,0.0
PPP1R15A,0.0
SIX2,0.0
DLGAP1,0.0
HSD17B14,0.0
LONRF2,0.0
HSD17B13,0.0
COX7B2,0.0
ELOVL6,0.0
PFKFB3,0.0
TMC7,0.0
ARL6IP1,0.0
DENND5B,0.0
CD14,0.0
DNAJC18,0.0
RIOX1,0.0
MZB1,0.0
KRT4,0.0
SLC23A1,0.0
NPAS2,0.0
ZNF804A,0.0
VSTM2A,0.0
KRT8,0.0
ADORA2B,0.0
MGMT,0.0
METTL7B,0.0
KRT86,0.0
KRT75,0.0
PPM1D,0.0
GPR27,0.0
KIAA0232,0.0
TRIP6,0.0
TMEM43,0.0
CYTL1,0.0
TSEN34,0.0
GSTA4,0.0
AKAP13,0.0
SDR16C5,0.0
CHCHD7,0.0
HTRA3,0.0
FOXN2,0.0
BFSP2,0.0
USP32,0.0
CEL,0.0
CAVIN4,0.0
ZNF296,0.0
HOXB9,0.0
TTLL6,0.0
POLH,0.0
KCNS3,0.0
KIF5B,0.0
GPR37,0.0
STAT2,0.0
IRF2BP1,0.0
FOXA3,0.0
SGCD,0.0
GTSF1,0.0
TRABD,0.0
RASA4B,0.0
SOCS6,0.0
MTM1,0.0
OBP2B,0.0
INSR,0.0
MFN1,0.0
GIMAP8,0.0
NRTN,0.0
KCNMB3,0.0
FUT3,0.0
PKIA,0.0
XKR6,0.0
TSNARE1,0.0
FEZ2,0.0
SOX7,0.0
C11orf24,0.0
ALK,0.0
KYAT1,0.0
ACHE,0.0
HAS2,0.0
PDGFD,0.0
PLAC1,0.0
S1PR1,0.0
HS6ST2,0.0
PYGO1,0.0
LRRC8E,0.0
MSANTD4,0.0
OSCAR,0.0
FTL,0.0
NUDT6,0.0
TANC2,0.0
ZNF160,0.0
ZNF415,0.0
CAVIN3,0.0
PGAM1,0.0
HBQ1,0.0
ESCO2,0.0
KRT19,0.0
KRT15,0.0
LURAP1,0.0
CLCN5,0.0
CEACAM6,0.0
LRG1,0.0
SOSTDC1,0.0
NPTX1,0.0
ZNF439,0.0
ZNF440,0.0
CANT1,0.0
KCNK3,0.0
CHST11,0.0
TMED2,0.0
CSN3,0.0
CDC42BPG,0.0
ERO1B,0.0
JUNB,0.0
FAM241B,0.0
TMEM37,0.0
UGT2B7,0.0
ATP6V0E2,0.0
SOCS5,0.0
C1GALT1C1,0.0
MORN4,0.0
ZNF672,0.0
ZNF692,0.0
RBKS,0.0
TRIM8,0.0
UBA6,0.0
ATP6V0A1,0.0
PPEF1,0.0
MAP2K3,0.0
EFCAB1,0.0
LAT2,0.0
SH3YL1,0.0
VCL,0.0
HMGB3,0.0
NUP160,0.0
IKZF2,0.0
FAM13B,0.0
RAD54L,0.0
IFT88,0.0
CHPF2,0.0
LRRC7,0.0
MAST2,0.0
VRK2,0.0
DNAJA1,0.0
VEZT,0.0
POU2F2,0.0
TBPL1,0.0
B4GALT1,0.0
ANK1,0.0
KCND3,0.0
APLN,0.0
KRT13,0.0
ZNF581,0.0
NAT1,0.0
KRT20,0.0
FOLH1,0.0
PRKCH,0.0
ZIK1,0.0
PLEKHG5,0.0
ATF7IP,0.0
RGS19,0.0
TCEA2,0.0
ANO5,0.0
SPATA46,0.0
GPHN,0.0
CXXC5,0.0
PIK3CD,0.0
PTCRA,0.0
SLC25A33,0.0
ENC1,0.0
SPSB1,0.0
BPTF,0.0
S100Z,0.0
EPDR1,0.0
PTGER4,0.0
MAP6,0.0
ECEL1,0.0
FGA,0.0
SNX10,0.0
ZNF584,0.0
CLSTN1,0.0
ZNF524,0.0
MCC,0.0
CDK5R2,0.0
DSEL,0.0
ZNF318,0.0
LRRC8C,0.0
LRRC8D,0.0
COL24A1,0.0
TLN2,0.0
TVP23B,0.0
ZNF217,0.0
FOXB1,0.0
ZNF57,0.0
SHLD1,0.0
JMJD1C,0.0
SEPHS1,0.0
MLLT3,0.0
RRM2,0.0
C3AR1,0.0
PTEN,0.0
PRNP,0.0
ADRA1D,0.0
FRMD5,0.0
TMEM40,0.0
NHLH1,0.0
ARHGAP28,0.0
KNDC1,0.0
COL8A2,0.0
PPP1R13B,0.0
FBXL14,0.0
ZNF570,0.0
NINJ2,0.0
VAT1L,0.0
TMEM51,0.0
CAMTA1,0.0
LGALS4,0.0
LRRC34,0.0
GATM,0.0
ATRN,0.0
RASGRP4,0.0
FKBP1A,0.0
AZU1,0.0
TPSAB1,0.0
ATOH1,0.0
SLC4A11,0.0
CLEC7A,0.0
C5orf34,0.0
C1QTNF4,0.0
FRMD3,0.0
SNTB1,0.0
MTBP,0.0
C20orf194,0.0
PRL,0.0
ISG20,0.0
MBOAT1,0.0
ID4,0.0
LRRC15,0.0
EIF2AK3,0.0
MOB3A,0.0
GNA11,0.0
CYCS,0.0
CD8B,0.0
SLFN12,0.0
CALB2,0.0
EDEM2,0.0
THOP1,0.0
GAP43,0.0
TPX2,0.0
LAMB2,0.0
ORMDL3,0.0
SERF1A,0.0
KLF11,0.0
MANEA,0.0
EPB41L1,0.0
AFF1,0.0
HCFC1,0.0
CTSW,0.0
NIPAL4,0.0
MUCL1,0.0
SNTG2,0.0
GNG12,0.0
PRSS27,0.0
GTPBP2,0.0
FGGY,0.0
IL17D,0.0
FUT9,0.0
TCEAL1,0.0
ZNF24,0.0
SUCLG2,0.0
STARD5,0.0
CSDC2,0.0
RCAN2,0.0
IL16,0.0
DOCK3,0.0
C2CD2L,0.0
ARNT2,0.0
NEGR1,0.0
MACROD2,0.0
BSG,0.0
SPTLC3,0.0
COPRS,0.0
CLEC12A,0.0
BPGM,0.0
ALG14,0.0
DCP2,0.0
SNX32,0.0
CYP7B1,0.0
C3orf18,0.0
RARG,0.0
CES4A,0.0
CES3,0.0
SSH3,0.0
ZNF596,0.0
COL6A5,0.0
TMCC1,0.0
NAA16,0.0
RAB43,0.0
ERGIC2,0.0
HOXC5,0.0
RAB37,0.0
ZMAT3,0.0
ZFAND4,0.0
THEMIS,0.0
ZNF738,0.0
SLFN11,0.0
CORO1B,0.0
LRRC20,0.0
PURG,0.0
PDE3A,0.0
AURKA,0.0
KLHL6,0.0
SMPDL3A,0.0
CASS4,0.0
EFEMP2,0.0
AAMDC,0.0
TMEM134,0.0
RHOD,0.0
RAPH1,0.0
ADCY5,0.0
PARP14,0.0
CYSLTR1,0.0
PARP15,0.0
CKS1B,0.0
ABCD2,0.0
HECTD4,0.0
BNC2,0.0
RFX2,0.0
COQ2,0.0
HSPA6,0.0
LRRN3,0.0
ADCK5,0.0
SULT2B1,0.0
MYD88,0.0
PHF8,0.0
LCLAT1,0.0
SH3RF3,0.0
PTPN4,0.0
GRK2,0.0
EVC2,0.0
ZNF680,0.0
EGFL7,0.0
NADSYN1,0.0
DHCR7,0.0
NBEA,0.0
RNASEH2C,0.0
MYEOV,0.0
GNAO1,0.0
MRGPRF,0.0
RNF26,0.0
L2HGDH,0.0
AGR3,0.0
SMARCC1,0.0
ZNF417,0.0
PTPRM,0.0
FKBP2,0.0
VEGFB,0.0
TRIB1,0.0
OLR1,0.0
DAG1,0.0
INSM1,0.0
DAB1,0.0
SAA1,0.0
MICOS10,0.0
EHBP1L1,0.0
SLC2A14,0.0
GPR137,0.0
TXNDC16,0.0
MZT2A,0.0
TNKS,0.0
ZBTB21,0.0
STOX2,0.0
MAP3K11,0.0
ABLIM3,0.0
VANGL1,0.0
GLRX,0.0
IQCB1,0.0
SYT12,0.0
GOLGB1,0.0
DMRT2,0.0
ZNF483,0.0
C11orf80,0.0
STAT5B,0.0
CNP,0.0
JUP,0.0
HAP1,0.0
TDRD12,0.0
KLHL42,0.0
RNF213,0.0
SLC19A1,0.0
HSPB7,0.0
UQCRH,0.0
ADGRG2,0.0
GNAS,0.0
PTHLH,0.0
HEG1,0.0
WFIKKN2,0.0
FAM166C,0.0
NABP1,0.0
CHD2,0.0
CCDC106,0.0
CCR9,0.0
NUDT4,0.0
PHACTR3,0.0
LRFN4,0.0
PEAK1,0.0
TNFRSF10D,0.0
MST1,0.0
TNFRSF10C,0.0
GMPPB,0.0
MOB1B,0.0
CSPG4,0.0
SNX33,0.0
TLR10,0.0
TLR1,0.0
TLR6,0.0
FAM174A,0.0
RGMB,0.0
MGA,0.0
ADCY6,0.0
PITPNA,0.0
XXYLT1,0.0
GANAB,0.0
GMIP,0.0
KLHL15,0.0
SLC25A30,0.0
CD34,0.0
CTSF,0.0
MSRB3,0.0
CBX2,0.0
SPTBN2,0.0
GOLIM4,0.0
HOXB2,0.0
C1QTNF1,0.0
MARCHF3,0.0
RBM41,0.0
MLF2,0.0
TIGD3,0.0
KCNH6,0.0
PLK3,0.0
NET1,0.0
DPY19L1,0.0
PHOSPHO1,0.0
PHC3,0.0
GPR160,0.0
MFSD4A,0.0
PELI3,0.0
TTC9B,0.0
IL20RB,0.0
GOLT1A,0.0
AKIRIN1,0.0
MSL2,0.0
ZNF497,0.0
ZCCHC12,0.0
CNTNAP2,0.0
LINGO2,0.0
BBS1,0.0
DENND4A,0.0
IGDCC3,0.0
GCSAM,0.0
ANKRD36C,0.0
C11orf45,0.0
EXO1,0.0
OTUB2,0.0
LIG4,0.0
NECAP1,0.0
ATP2A2,0.0
ZWILCH,0.0
C12orf76,0.0
ZNHIT2,0.0
ZBTB4,0.0
TNK1,0.0
ZHX3,0.0
PHLDA3,0.0
SLC16A13,0.0
CHRNA9,0.0
SLC6A19,0.0
FUT1,0.0
ZIC4,0.0
FBXW8,0.0
KLC2,0.0
CTBP2,0.0
CHST2,0.0
ZDHHC14,0.0
UBE2C,0.0
FZD4,0.0
CD248,0.0
PEBP1,0.0
PDZK1,0.0
ADGRE1,0.0
CNIH2,0.0
SEZ6L2,0.0
ASPHD1,0.0
SH3PXD2B,0.0
RESF1,0.0
NR1D2,0.0
FAM241A,0.0
HRAS,0.0
WDR49,0.0
RIN1,0.0
CEP135,0.0
TRAM1L1,0.0
UGT8,0.0
IQCK,0.0
SLCO2A1,0.0
FXYD5,0.0
GRAMD1A,0.0
BRSK2,0.0
B4GAT1,0.0
FXYD3,0.0
DOLK,0.0
PHYHD1,0.0
CATSPER1,0.0
CCNE2,0.0
PHYKPL,0.0
ANKS4B,0.0
CST6,0.0
DDIT3,0.0
PCCA,0.0
DCTN2,0.0
HEPH,0.0
CKAP5,0.0
C1orf127,0.0
CHST1,0.0
GOLGA8A,0.0
YPEL2,0.0
CADM2,0.0
ABO,0.0
PSMD2,0.0
PPM1E,0.0
FAM131A,0.0
CSRP2,0.0
INHBC,0.0
GK5,0.0
DES,0.0
PDIK1L,0.0
SPSB4,0.0
RAG2,0.0
CDIP1,0.0
PACS1,0.0
MARCKSL1,0.0
RAB6A,0.0
P2RY2,0.0
FOSL1,0.0
SUGCT,0.0
CCDC85B,0.0
RMI2,0.0
TOM1L2,0.0
ZNF77,0.0
KCNE3,0.0
CABP4,0.0
ALG10B,0.0
DRAP1,0.0
LONRF3,0.0
UCP3,0.0
SLC8B1,0.0
C11orf68,0.0
PCSK1,0.0
LPL,0.0
RFESD,0.0
CCDC14,0.0
TBC1D10C,0.0
DZANK1,0.0
DPP10,0.0
CLCF1,0.0
GRAMD2A,0.0
CHRNA7,0.0
NRIP3,0.0
SCUBE2,0.0
SMAD2,0.0
ZNF25,0.0
ARL10,0.0
CLTB,0.0
DENND2C,0.0
TUBB6,0.0
B3GALT6,0.0
ZNF613,0.0
KDM2B,0.0
JAKMIP2,0.0
TPRN,0.0
KCNE5,0.0
ZDHHC21,0.0
TSPEAR,0.0
PLEKHF2,0.0
A2M,0.0
CFAP61,0.0
LRRN1,0.0
ORAI3,0.0
PXN,0.0
MSRA,0.0
ETV4,0.0
SWI5,0.0
GAPT,0.0
BAIAP2,0.0
CALCB,0.0
CREG2,0.0
HOXD8,0.0
GPR156,0.0
MTLN,0.0
KDF1,0.0
B3GNTL1,0.0
MLXIP,0.0
NR2F1,0.0
PRIMA1,0.0
RPH3A,0.0
FAS,0.0
RNASET2,0.0
KIF16B,0.0
KCNG1,0.0
CHGB,0.0
BTN3A1,0.0
EBF4,0.0
TMEM39A,0.0
DEPDC1,0.0
CCDC28A,0.0
CPXM1,0.0
HSF2,0.0
LZTS3,0.0
TYMP,0.0
KIZ,0.0
VIM,0.0
ALAS1,0.0
BIRC3,0.0
GLRX2,0.0
SNAPC1,0.0
DERA,0.0
DEF6,0.0
GCLM,0.0
TESC,0.0
SLC35A4,0.0
CRYBG2,0.0
YES1,0.0
RBBP9,0.0
FHL1,0.0
EFNB1,0.0
AARS1,0.0
RNH1,0.0
SLCO3A1,0.0
WDR25,0.0
PLAAT3,0.0
DIRAS1,0.0
PHLDB3,0.0
PRR15,0.0
GLG1,0.0
DCAF4L2,0.0
DMRTA1,0.0
EID2B,0.0
RIMS2,0.0
VPS37D,0.0
CLEC14A,0.0
SYNE3,0.0
CLK2,0.0
LPCAT4,0.0
ZNF404,0.0
KIF4A,0.0
ACBD7,0.0
ZNF135,0.0
ZSCAN2,0.0
HSD11B2,0.0
CRLF3,0.0
RNPEP,0.0
PLEKHG2,0.0
DLL3,0.0
CCDC57,0.0
SPHK1,0.0
CHRD,0.0
LRRTM4,0.0
FLT3LG,0.0
SMIM19,0.0
PNMA1,0.0
TCIM,0.0
MAMSTR,0.0
FUT2,0.0
MUC20,0.0
LY6H,0.0
FIBIN,0.0
SHMT1,0.0
VSIG10,0.0
IRX5,0.0
FAM91A1,0.0
WSB2,0.0
GRIN1,0.0
SOX11,0.0
TYMS,0.0
PXMP2,0.0
BDNF,0.0
CCDC121,0.0
ACSF3,0.0
BOK,0.0
CDK5R1,0.0
TCERG1L,0.0
NCKAP5,0.0
RAB11FIP3,0.0
KBTBD11,0.0
B3GNT5,0.0
LMNB2,0.0
MEX3C,0.0
RNF152,0.0
MYO1D,0.0
ZNF268,0.0
FOXC2,0.0
PABPC4,0.0
TRIM72,0.0
MAN1B1,0.0
KCNA3,0.0
FZD8,0.0
KCNA2,0.0
TOP3A,0.0
CASKIN2,0.0
ANO6,0.0
NUDT4B,0.0
FAM210A,0.0
ULK1,0.0
RIMKLA,0.0
CLVS1,0.0
RPS6KA3,0.0
B3GNT8,0.0
ACER2,0.0
POLE,0.0
PHETA2,0.0
SCN4B,0.0
DSCAML1,0.0
RHOG,0.0
EPS8L2,0.0
ZDHHC22,0.0
CERS4,0.0
FMR1NB,0.0
RGS1,0.0
DEAF1,0.0
MTX3,0.0
TMEM80,0.0
SIX5,0.0
ZDHHC13,0.0
ATOX1,0.0
NDUFB2,0.0
SAMD12,0.0
C18orf32,0.0
PIDD1,0.0
ZNF491,0.0
HASPIN,0.0
JUN,0.0
ZBED2,0.0
VCX2,0.0
IRX3,0.0
ST8SIA3,0.0
RPRM,0.0
ICAM1,0.0
RABEP2,0.0
NHLH2,0.0
TGIF1,0.0
MIEF2,0.0
NAP1L5,0.0
CD19,0.0
ERICH5,0.0
IRAK3,0.0
ACOT4,0.0
CAVIN1,0.0
ZBTB38,0.0
CCDC71,0.0
HIC1,0.0
PPFIA3,0.0
MAGEF1,0.0
UMODL1,0.0
SAMD9L,0.0
PAWR,0.0
SVBP,0.0
CCDC184,0.0
AP3S1,0.0
LYZ,0.0
ZNF354C,0.0
MAMDC4,0.0
CENPBD1,0.0
LCN15,0.0
TMEM94,0.0
FLII,0.0
SOX12,0.0
CHID1,0.0
PCDHB9,0.0
ZNF620,0.0
ZNF518A,0.0
TMEM187,0.0
THAP5,0.0
CRACR2B,0.0
MUL1,0.0
CD151,0.0
POLR2L,0.0
FAM20C,0.0
NECTIN3,0.0
ANXA2R,0.0
CSTF2T,0.0
PGBD5,0.0
GBA,0.0
DNAJB11,0.0
PNPLA2,0.0
AGTRAP,0.0
CD163L1,0.0
SRRM3,0.0
CALML3,0.0
CALML5,0.0
ZFAND2A,0.0
ZNF223,0.0
DNAJC22,0.0
ARHGAP4,0.0
ANKRD24,0.0
GLDC,0.0
PARD6G,0.0
ZC3H12D,0.0
POGLUT3,0.0
PLEC,0.0
DHX32,0.0
TMEM151B,0.0
SLITRK1,0.0
LTBP4,0.0
STAP2,0.0
BOLA1,0.0
PDE4DIP,0.0
DDX10,0.0
ZNF114,0.0
ZNF518B,0.0
AMER3,0.0
LCORL,0.0
ODF3B,0.0
DPY19L2,0.0
LRRC75B,0.0
ADAMTSL1,0.0
IMPDH2,0.0
ALS2CL,0.0
MLF1,0.0
BLVRB,0.0
C5orf46,0.0
RIIAD1,0.0
TRIM73,0.0
OPLAH,0.0
TMEM52,0.0
TMEM139,0.0
EFCAB13,0.0
PCBP4,0.0
CSRNP3,0.0
ZNF713,0.0
PARP10,0.0
RPP25,0.0
PSME1,0.0
THBD,0.0
ERFE,0.0
CPNE7,0.0
CD28,0.0
CEBPE,0.0
ERBB4,0.0
MAF,0.0
CTNNBIP1,0.0
SLC7A8,0.0
ERN1,0.0
GPR35,0.0
TUBAL3,0.0
P4HTM,0.0
UCN3,0.0
DTX3,0.0
AMBN,0.0
CTXN1,0.0
SLC25A20,0.0
CA8,0.0
DPM3,0.0
PER1,0.0
TMTC2,0.0
HES7,0.0
GIMAP7,0.0
FUCA1,0.0
TMEM125,0.0
ZNF664,0.0
C14orf39,0.0
SLC22A17,0.0
TMEM107,0.0
EXOC3L1,0.0
TRIML2,0.0
RCC2,0.0
ZFP42,0.0
FAM133A,0.0
CYBC1,0.0
LGALS7B,0.0
ERICH3,0.0
RMI1,0.0
CTC1,0.0
SELENOW,0.0
SNX18,0.0
AURKB,0.0
APOLD1,0.0
RFLNA,0.0
EXOSC4,0.0
DPY19L3,0.0
ZNF852,0.0
FOXE1,0.0
G2E3,0.0
HYI,0.0
GEMIN2,0.0
GRM8,0.0
CDC42EP4,0.0
ZBTB42,0.0
LACC1,0.0
FCER1A,0.0
RPRML,0.0
ARL14,0.0
MKRN3,0.0
ZBTB18,0.0
LBX2,0.0
DNHD1,0.0
SLITRK4,0.0
HTR1D,0.0
CIITA,0.0
TGM1,0.0
WSCD1,0.0
HLA-DQB1,0.0
GATA2,0.0
ARID3B,0.0
PACS2,0.0
EGR3,0.0
VWA1,0.0
FJX1,0.0
CALR,0.0
MAGED1,0.0
GVQW3,0.0
LDLRAD3,0.0
CDH4,0.0
TMEM151A,0.0
NSUN7,0.0
FAM156B,0.0
C3orf80,0.0
TMEM150B,0.0
ANKRD18A,0.0
TMEM86B,0.0
SEPTIN1,0.0
ORC6,0.0
LYNX1,0.0
TH,0.0
CCR8,0.0
ZFHX4,0.0
DCTPP1,0.0
ZNF771,0.0
TSHZ1,0.0
SOCS4,0.0
ZADH2,0.0
ZNF48,0.0
GIPC3,0.0
SLC17A6,0.0
ABCA13,0.0
NLRP11,0.0
PDXDC1,0.0
B3GNT3,0.0
NRXN1,0.0
SEPHS2,0.0
PCED1B,0.0
APOBEC3B,0.0
PIPOX,0.0
CDH5,0.0
MYADM,0.0
MROH1,0.0
SERTAD2,0.0
AKAP5,0.0
FUT7,0.0
SKIDA1,0.0
H2BC4,0.0
MB21D2,0.0
SSTR2,0.0
ZNF594,0.0
PCGF5,0.0
PRF1,0.0
SERTM1,0.0
GAS1,0.0
ARHGAP45,0.0
ZNF571,0.0
NRIP1,0.0
BHLHA15,0.0
RNF182,0.0
TSPYL5,0.0
ALX1,0.0
MEIOC,0.0
FZD2,0.0
TIGD2,0.0
HCLS1,0.0
MTURN,0.0
ZNF609,0.0
RGS17,0.0
FAHD1,0.0
ANGPT2,0.0
RCC1,0.0
ZNRF2,0.0
CD200,0.0
FGD6,0.0
PLD5,0.0
OAZ2,0.0
SCRIB,0.0
OXTR,0.0
FAM83H,0.0
ZNF572,0.0
TCEAL8,0.0
ZFP82,0.0
NQO1,0.0
AEN,0.0
HOXC10,0.0
BHLHE22,0.0
CCDC80,0.0
ZNF443,0.0
CXCR2,0.0
CAPS2,0.0
ZNF792,0.0
CUEDC1,0.0
CHST13,0.0
SLC36A4,0.0
ZDHHC20,0.0
ANKRD30B,0.0
ZFP3,0.0
ARSJ,0.0
HOXC9,0.0
MAP3K15,0.0
MAB21L1,0.0
WDR7,0.0
ABCC6,0.0
CHRM4,0.0
SHISA2,0.0
CMTM6,0.0
CLRN3,0.0
ITGA6,0.0
ZNF467,0.0
RAPGEF4,0.0
MAP3K20,0.0
RAP2B,0.0
RNF135,0.0
MAB21L2,0.0
MEX3D,0.0
FDCSP,0.0
ZNF322,0.0
LRRC75A,0.0
TF,0.0
SYNE4,0.0
UTS2R,0.0
AATK,0.0
DDN,0.0
SAGE1,0.0
PENK,0.0
H2AW,0.0
POLR2A,0.0
TMEM132C,0.0
TLCD5,0.0
FRAT2,0.0
TMEM102,0.0
TMEM132E,0.0
RPH3AL,0.0
SLC25A42,0.0
HIGD1A,0.0
MAPK15,0.0
PITPNM2,0.0
MUC16,0.0
PJA1,0.0
DHTKD1,0.0
OSBPL8,0.0
ZFP64,0.0
MNAT1,0.0
SAMD4A,0.0
DTX2,0.0
PLEKHB1,0.0
NRCAM,0.0
NRXN3,0.0
PHLDB1,0.0
LAMB1,0.0
SLC26A4,0.0
PRDM11,0.0
SYT13,0.0
CD74,0.0
HGF,0.0
DLD,0.0
NUDCD3,0.0
IL20RA,0.0
ATP2C1,0.0
IGF1,0.0
SUCO,0.0
CNTN1,0.0
WWTR1,0.0
AGPS,0.0
SLX1B,0.0
TNFSF15,0.0
ZFP41,0.0
PHLDA2,0.0
ATG9B,0.0
ZNF875,0.0
PLAG1,0.0
YIPF6,0.0
TDRKH,0.0
ZNF708,0.0
CREB3L2,0.0
P2RY8,0.0
UNC5C,0.0
TSEN54,0.0
RGMA,0.0
UBA7,0.0
RTKN2,0.0
PNMA8A,0.0
CHST15,0.0
GET1,0.0
MSH2,0.0
TMEM30B,0.0
FAM89A,0.0
KCNIP1,0.0
RFX7,0.0
MAP3K1,0.0
CLDN7,0.0
HOOK2,0.0
ZNF101,0.0
C5orf24,0.0
GINS3,0.0
CCDC149,0.0
OSBPL5,0.0
CPS1,0.0
MACIR,0.0
GPR3,0.0
SIAH2,0.0
ADGRB1,0.0
SLC9A9,0.0
RELL1,0.0
TEX19,0.0
TSHZ2,0.0
KPNA2,0.0
BGN,0.0
CEP97,0.0
FES,0.0
FAM104B,0.0
MXRA7,0.0
FBXL6,0.0
C1S,0.0
